"movie_id","movie_name","movie_distributor","movie_genre"
"Thriller-or-Suspense_2008_34","Stuck","ThinkFilm","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_35","Boarding Gate","Magnet Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_36","Du rififi chez les hommes","","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_37","The Alphabet Killer","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_38","While She Was Out","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_39","Los Cronocrímenes","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_40","The Cry","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_41","Anamorph","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_42","Insidious","Romantic Troubado…","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_43","La Question Humaine","New Yorker","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_44","Red","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_45","Sleuth","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_46","San taam","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_47","On the Other Hand, Death: A…","Regent Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_48","Murder.com","Regent Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_49","Ice Blues: A Donald Strache…","Regent Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2008_50","Fall of Hyperion","Regent Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_1","Taken","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_2","Angels & Demons","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_3","District 9","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_4","Knowing","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_5","Law Abiding Citizen","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_6","Obsessed","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_7","State of Play","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_8","Push","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_9","The Stepfather","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_10","The Fourth Kind","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_11","The International","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_12","Valkyrie","United Artists","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_13","Jennifer's Body","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_14","Armored","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_15","A Perfect Getaway","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_16","The Box","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_17","Crank 2: High Voltage","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_18","Whiteout","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_19","Moon","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_20","Sin Nombre","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_21","Män som hatar kvinnor","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_22","Los abrazos rotos","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_23","Kaminey","UTV Communications","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_24","5150, Rue des Ormes","","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_25","Echelon Conspiracy","After Dark","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_26","Flickan som lekte med elden","","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_27","The Limits of Control","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_28","Wanted","Eros Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_29","The Informers","Senator Entertain…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_30","Revanche","Janus Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_31","Ghajini","AdLab Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_32","Flammen og Citronen","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_33","12","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_34","Carriers","Paramount Vantage","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_35","Sleep Dealer","Maya Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_36","Body of Lies","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_37","Julia","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_38","Ne le dis à personne","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_39","Not Forgotten","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_40","Eagle Eye","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_41","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_42","Beyond a Reasonable Doubt","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_43","Changeling","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_44","Surveillance","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_45","Donkey Punch","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_46","Killshot","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_47","Los Cronocrímenes","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_48","The Escapist","ThinkFilm","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_49","The Skeptic","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_50","The Perfect Sleep","Cinema Epoch","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_51","Pontypool","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_52","The Canyon","Truly Indie","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_53","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_1","Inception","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_2","Shutter Island","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_3","Salt","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_4","The Town","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_5","Takers","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_6","The Tourist","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_7","Black Swan","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_8","Edge of Darkness","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_9","The American","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_10","Brooklyn's Finest","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_11","From Paris With Love","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_12","Skyline","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_13","The Next Three Days","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_14","The Ghost Writer","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_15","Let Me In","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_16","Män som hatar kvinnor","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_17","Flickan som lekte med elden","","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_18","El secreto de sus ojos","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_19","Luftslottet som sprängdes","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_20","Chloe","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_21","Los abrazos rotos","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_22","N-Secure","Freestyle Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_23","Harry Brown","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_24","Kites","Big Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_25","Casino Jack","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_26","Buried","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_27","Law Abiding Citizen","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_28","The Square","Apparition","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_29","Les herbes folles","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_30","L'affaire Farewell, l'espio…","","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_31","La Soga","7-57 Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_32","Twelve","Hannover House","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_33","Armored","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_34","The Disappearance of Alice …","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_35","Bellamy","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_36","Tirez sur le pianiste","Janus Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_37","Ca$h","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_38","L'armée du crime","Lorber Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_39","In My Sleep","Morning Star Pict…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_40","Dead Awake","New Films Cinema","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_41","Red Hill","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_42","Dreamkiller","","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_43","Revanche","Janus Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_44","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_45","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_46","The Box","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_47","Midnight Reckoning","Winter Star Enter…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_48","The Oxford Murders","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_49","Inhale","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_50","Zenith","Cinema Purgatorio","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_51","As Good as Dead","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_52","Falling Awake","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_53","Daddy's Home","Self Distributed","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_1","Super 8","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_2","Limitless","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_3","Contagion","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_4","Unknown","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_5","The Adjustment Bureau","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_6","Black Swan","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_7","The Lincoln Lawyer","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_8","The Girl with the Dragon Ta…","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_9","Source Code","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_10","Hanna","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_11","Red Riding Hood","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_12","The Roommate","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_13","In Time","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_14","Colombiana","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_15","The Debt","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_16","Abduction","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_17","Season of the Witch","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_18","Apollo 18","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_19","The Tourist","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_20","Straw Dogs","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_21","Anonymous","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_22","Tinker Tailor Soldier Spy","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_23","Martha Marcy May Marlene","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_24","Melancholia","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_25","La doppia ora","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_26","Casino Jack","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_27","A bout portant","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_28","Crime d'amour","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_29","Di Renjie","Indomina Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_30","Munger Road","Freestyle Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_31","Hanyo","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_32","Luftslottet som sprängdes","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_33","Cold Weather","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_34","Akmareul Boatda","Magnet Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_35","Misterios de Lisboa","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_36","The Double","Image Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_37","Viva Riva!","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_38","The Perfect Host","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_39","Texas Killing Fields","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_40","Road to Nowhere","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_41","Went the Day Well?","","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_42","Small Town Murder Songs","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_43","Vanishing on 7th Street","Magnet Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_44","Brotherhood","Phase 4 Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_45","The Next Three Days","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_46","InSight","Check Entertainme…","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_47","Trespass","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_48","The Tenant","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_49","The Town","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_50","I'm Not Jesus Mommy","FilmDemic","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_51","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_52","Wrecked","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_53","Inception","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_54","Good Neighbors","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_55","Rabia","Strand","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_56","Daylight","Cinema Purgatorio","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_57","Zenith","Cinema Purgatorio","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_58","Red Hill","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_59","Restitution","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_60","Flickan som lekte med elden","","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_61","Män som hatar kvinnor","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_1","The Hunger Games","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_2","Taken 2","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_3","Prometheus","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_4","Safe House","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_5","The Bourne Legacy","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_6","Argo","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_7","Jack Reacher","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_8","Chronicle","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_9","The Grey","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_10","Savages","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_11","The Girl with the Dragon Ta…","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_12","The Cabin in the Woods","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_13","End of Watch","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_14","Alex Cross","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_15","Premium Rush","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_16","Tinker Tailor Soldier Spy","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_17","Haywire","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_18","Man on a Ledge","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_19","The Raven","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_20","Killing Them Softly","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_21","Lockout","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_22","Gone","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_23","Arbitrage","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_24","Zero Dark Thirty","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_25","The Cold Light of Day","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_26","Omerta","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_27","Ek Tha Tiger","Yash Raj Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_28","Hodejegerne","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_29","Cosmopolis","Entertainment One","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_30","Agent Vinod","Eros Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_31","The Paperboy","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_32","Melancholia","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_33","In Time","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_34","Sound of My Voice","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_35","Branded","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_36","Elena","Zeitgeist","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_37","Snabba Cash","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_38","Polisse","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_39","From Beneath","Nocturnal Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_40","The Woman in the Fifth","ATO Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_41","360","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_42","On the Ice","PMK*BNC","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_43","Martha Marcy May Marlene","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_44","Deadfall","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_45","Red Lights","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_46","Wake in Fright","Drafthouse Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_47","Soldiers of Fortune","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_48","Max et les ferrailleurs","Rialto Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_49","Keyhole","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_50","The Day","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_51","The Divide","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_52","$upercapitalist","","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_53","Trade of Innocents","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_54","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_55","Beneath the Darkness","Image Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_56","Snowtown","IFC Midnight","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_57","Pusher","Radius","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_58","Brake","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_59","Nuit Blanche","TriBeca Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_60","ATM","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_61","The Samaritan","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_62","Le Moine","Mongrel Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_63","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_64","Fon tok kuen fah","Kino Lorber","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_65","A Dark Truth","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_1","Gravity","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_2","Now You See Me","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_3","Olympus Has Fallen","FilmDistrict","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_4","Zero Dark Thirty","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_5","Oblivion","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_6","White House Down","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_7","Prisoners","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_8","The Call","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_9","Snitch","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_10","Side Effects","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_11","The Host","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_12","Argo","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_13","Escape Plan","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_14","Broken City","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_15","Beautiful Creatures","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_16","Runner Runner","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_17","Parker","FilmDistrict","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_18","The Counselor","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_19","Jack Reacher","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_20","Spring Breakers","A24","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_21","Dead Man Down","FilmDistrict","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_22","Getaway","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_23","Paranoia","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_24","All is Lost","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_25","Closed Circuit","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_26","The Company You Keep","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_27","Trance","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_28","The Saratov Approach","Purdie Distribution","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_29","Phantom","RCR Media Group","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_30","Only God Forgives","Radius","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_31","Taken 2","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_32","Sinsegye","Well Go USA","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_33","Kapringen","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_34","On The Job","Well Go USA","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_35","Du zhan","Variance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_36","Europa Report","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_37","End of Watch","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_38","Shadow Dancer","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_39","Das letzte Schweigen","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_40","Passion","Entertainment One","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_41","Byzantium","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_42","We Are What We Are","Entertainment One","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_43","Go For Sisters","Variance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_44","The Canyons","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_45","Final: The Rapture","Riverrain","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_46","Killing Them Softly","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_47","Redemption","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_48","Maniac","IFC Midnight","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_49","Graceland","Drafthouse Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_50","Simon Killer","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_51","The Last Days on Mars","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_52","A Single Shot","TriBeca Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_53","Evil Intent","","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_54","Girls Against Boys","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_55","Welcome to the Punch","IFC Films","Thriller-or-Suspense"
